audiopath,speaker_name,text,emotion,sensitivity
W019_angry_level_1_028.txt.wav,W019,No price is too high when true love is at stake.,angry,1
W037_disgusted_level_1_042.txt.wav,W037,The plaintiff in school desegregation cases.,disgusted,1
M028_angry_level_3_007.txt.wav,M028,Why else would Danny allow others to go.,angry,3
W028_contempt_level_2_044.txt.wav,W028,The plaintiff in school desegregation cases.,contempt,2
W038_surprised_level_2_009.txt.wav,W038,The patient and the surgeon are both recuperating from the lengthy operation.,surprised,2
M034_happy_level_2_009.txt.wav,M034,By that time perhaps something better can be done.,happy,2
W033_angry_level_3_003.txt.wav,W033,Will you tell me why.,angry,3
W035_contempt_level_3_002.txt.wav,W035,Don't ask me to carry an oily rag like that.,contempt,3
M033_contempt_level_1_007.txt.wav,M033,It's illegal to postdate a check.,contempt,1
M039_contempt_level_1_027.txt.wav,M039,No one material is best for all situations.,contempt,1
W026_angry_level_1_008.txt.wav,W026,Destroy every file related to my audits.,angry,1
M029_surprised_level_3_028.txt.wav,M029,No the man was not drunk he wondered how he got tied up with this stranger.,surprised,3
M027_fear_level_3_024.txt.wav,M027,Land based radar would help with this task.,fear,3
W038_angry_level_1_023.txt.wav,W038,He will allow a rare lie.,angry,1
M023_angry_level_1_027.txt.wav,M023,No the man was not drunk he wondered how he got tied up with this stranger.,angry,1
M025_angry_level_3_019.txt.wav,M025,Then he would realize they were really things that only he himself could think.,angry,3
M011_angry_level_1_019.txt.wav,M011,Then he would realize they were really things that only he himself could think.,angry,1
W036_surprised_level_3_038.txt.wav,W036,The plaintiff in school desegregation cases.,surprised,3
M023_neutral_level_1_023.txt.wav,M023,Call an ambulance for medical assistance.,neutral,1
M033_happy_level_2_007.txt.wav,M033,They used an aggressive policeman to flag thoughtless motorists.,happy,2
W021_sad_level_3_023.txt.wav,W021,He stole a dime from a beggar.,sad,3
W028_sad_level_3_057.txt.wav,W028,The revolution now under way in materials handling makes this much easier.,sad,3
W024_fear_level_2_001.txt.wav,W024,She had your dark suit in greasy wash water all year.,fear,2
M037_sad_level_3_007.txt.wav,M037,The prospect of cutting back spending is an unpleasant one for any governor.,sad,3
M040_happy_level_3_047.txt.wav,M040,The plaintiff in school desegregation cases.,happy,3
M040_surprised_level_1_008.txt.wav,M040,His shoulder felt as if it were broken.,surprised,1
W028_happy_level_2_003.txt.wav,W028,Will you tell me why.,happy,2
M031_angry_level_3_022.txt.wav,M031,It was not whatever tale was told by tails.,angry,3
W036_happy_level_2_028.txt.wav,W036,Serve the coleslaw after I add the oil.,happy,2
M005_angry_level_1_022.txt.wav,M005,I'll have a scoop of that exotic purple and turquoise sherbet.,angry,1
W025_fear_level_1_001.txt.wav,W025,She had your dark suit in greasy wash water all year.,fear,1
W033_happy_level_1_041.txt.wav,W033,One even gave my little dog a biscuit.,happy,1
M012_surprised_level_2_013.txt.wav,M012,The clumsy customer spilled some expensive perfume.,surprised,2
W025_sad_level_2_009.txt.wav,W025,Why else would Danny allow others to go.,sad,2
W029_contempt_level_2_008.txt.wav,W029,This was easy for us.,contempt,2
M032_neutral_level_1_001.txt.wav,M032,She had your dark suit in greasy wash water all year.,neutral,1
W023_contempt_level_2_028.txt.wav,W023,Mosquitoes exist in warm humid climates.,contempt,2
W033_neutral_level_1_034.txt.wav,W033,He ripped down the cellophane carefully and laid three dogs on the tin foil.,neutral,1
W018_angry_level_3_018.txt.wav,W018,In many of his poems death comes by train a strongly evocative visual image.,angry,3
W035_sad_level_1_009.txt.wav,W035,Why else would Danny allow others to go.,sad,1
W037_fear_level_3_048.txt.wav,W037,His superiors had also preached this saying it was the way for eternal honor.,fear,3
M034_contempt_level_3_030.txt.wav,M034,The revolution now under way in materials handling makes this much easier.,contempt,3
M023_disgusted_level_1_029.txt.wav,M023,Don't ask me to carry an oily rag like that.,disgusted,1
W014_contempt_level_2_014.txt.wav,W014,The way is to rent a chauffeur driven car.,contempt,2
W011_contempt_level_1_005.txt.wav,W011,This was easy for us.,contempt,1
M034_surprised_level_2_006.txt.wav,M034,The patient and the surgeon are both recuperating from the lengthy operation.,surprised,2
M022_angry_level_3_017.txt.wav,M022,Lot of people will roam the streets in costumes and masks and having a ball.,angry,3
W028_disgusted_level_1_036.txt.wav,W028,I'll have a scoop of that exotic purple and turquoise sherbet.,disgusted,1
M024_angry_level_1_029.txt.wav,M024,The revolution now under way in materials handling makes this much easier.,angry,1
M024_sad_level_1_014.txt.wav,M024,He stole a dime from a beggar.,sad,1
W019_disgusted_level_3_027.txt.wav,W019,It was not whatever tale was told by tails.,disgusted,3
M034_sad_level_2_014.txt.wav,M034,He stole a dime from a beggar.,sad,2
W009_happy_level_2_008.txt.wav,W009,When you're less fatigued things just naturally look brighter.,happy,2
M027_surprised_level_2_019.txt.wav,M027,But this doesn't detract from its merit as an interesting if not great film.,surprised,2
W015_angry_level_3_006.txt.wav,W015,The cat's meow always hurts my ears.,angry,3
M030_fear_level_3_021.txt.wav,M030,Land based radar would help with this task.,fear,3
W025_disgusted_level_2_018.txt.wav,W025,Barb burned paper and leaves in a big bonfire.,disgusted,2
W015_angry_level_3_012.txt.wav,W015,He will allow a rare lie.,angry,3
M012_happy_level_2_018.txt.wav,M012,He would not carry a brief case.,happy,2
M030_disgusted_level_1_022.txt.wav,M030,One even gave my little dog a biscuit.,disgusted,1
M003_contempt_level_3_018.txt.wav,M003,Can your insurance company aid you in reducing administrative costs.,contempt,3
W038_contempt_level_1_001.txt.wav,W038,She had your dark suit in greasy wash water all year.,contempt,1
W011_contempt_level_1_011.txt.wav,W011,The big dog loved to chew on the old rag doll.,contempt,1
M022_angry_level_3_003.txt.wav,M022,Will you tell me why.,angry,3
M034_surprised_level_2_012.txt.wav,M034,I'd ride the subway but I haven't enough change.,surprised,2
W018_fear_level_1_028.txt.wav,W018,No the man was not drunk he wondered how he got tied up with this stranger.,fear,1
W025_happy_level_2_009.txt.wav,W025,Tim takes Sheila to see movies twice a week.,happy,2
W014_sad_level_3_014.txt.wav,W014,He stole a dime from a beggar.,sad,3
W019_fear_level_2_028.txt.wav,W019,No the man was not drunk he wondered how he got tied up with this stranger.,fear,2
M029_angry_level_1_023.txt.wav,M029,Land based radar would help with this task.,angry,1
M027_disgusted_level_3_026.txt.wav,M027,No price is too high when true love is at stake.,disgusted,3
M005_disgusted_level_1_028.txt.wav,M005,She had your dark suit in greasy wash water all year.,disgusted,1
M012_surprised_level_2_007.txt.wav,M012,He ate four extra eggs for breakfast.,surprised,2
M003_angry_level_3_008.txt.wav,M003,Why do we need bigger and better bombs?,angry,3
M011_sad_level_1_023.txt.wav,M011,I'll have a scoop of that exotic purple and turquoise sherbet.,sad,1
W033_neutral_level_1_020.txt.wav,W033,Greg buys fresh milk each weekday morning.,neutral,1
M032_neutral_level_1_015.txt.wav,M032,He always seemed to have money in his pocket.,neutral,1
W025_surprised_level_3_033.txt.wav,W025,Todd placed top priority on getting his bike fixed.,surprised,3
M037_angry_level_1_008.txt.wav,M037,Destroy every file related to my audits.,angry,1
W019_surprised_level_2_018.txt.wav,W019,Lighted windows glowed jewel bright through the downpour.,surprised,2
M034_contempt_level_3_024.txt.wav,M034,The plaintiff in school desegregation cases.,contempt,3
W028_sad_level_3_043.txt.wav,W028,I'll have a scoop of that exotic purple and turquoise sherbet.,sad,3
W021_sad_level_3_037.txt.wav,W021,No manufacturer has taken the initiative in pointing out the costs involved.,sad,3
M033_happy_level_2_013.txt.wav,M033,The oasis was a mirage.,happy,2
W014_surprised_level_1_022.txt.wav,W014,One even gave my little dog a biscuit.,surprised,1
M037_sad_level_3_013.txt.wav,M037,He didn't figure her at all and if he found out a woman it'd be bad.,sad,3
M028_fear_level_2_023.txt.wav,M028,I'll have a scoop of that exotic purple and turquoise sherbet.,fear,2
W024_fear_level_2_015.txt.wav,W024,The high security prison was surrounded by barbed wire.,fear,2
M040_happy_level_3_053.txt.wav,M040,It was not whatever tale was told by tails.,happy,3
M005_sad_level_3_009.txt.wav,M005,She drank greedily and murmured thank you as he lowered her head.,sad,3
M029_fear_level_1_023.txt.wav,M029,I'll have a scoop of that exotic purple and turquoise sherbet.,fear,1
W025_fear_level_1_015.txt.wav,W025,The high security prison was surrounded by barbed wire.,fear,1
M033_sad_level_2_011.txt.wav,M033,Before Thursday's exam review every formula.,sad,2
W025_sad_level_2_035.txt.wav,W025,But the ships are very slow now and we don't get so many sailors any more.,sad,2
M023_sad_level_1_011.txt.wav,M023,Before Thursday's exam review every formula.,sad,1
W033_neutral_level_1_008.txt.wav,W033,The moment of truth is the moment of crisis.,neutral,1
W029_contempt_level_2_034.txt.wav,W029,Can your insurance company aid you in reducing administrative costs.,contempt,2
M003_angry_level_3_020.txt.wav,M003,Then he would realize they were really things that only he himself could think.,angry,3
W019_surprised_level_2_030.txt.wav,W019,The revolution now under way in materials handling makes this much easier.,surprised,2
W018_angry_level_3_024.txt.wav,W018,The plaintiff in school desegregation cases.,angry,3
W035_sad_level_1_035.txt.wav,W035,But the ships are very slow now and we don't get so many sailors any more.,sad,1
M041_angry_level_3_009.txt.wav,M041,The cat's meow always hurts my ears.,angry,3
M005_sad_level_3_021.txt.wav,M005,Todd placed top priority on getting his bike fixed.,sad,3
W036_happy_level_2_014.txt.wav,W036,When you're less fatigued things just naturally look brighter.,happy,2
M034_disgusted_level_3_011.txt.wav,M034,December and January are nice months to spend in Miami.,disgusted,3
M024_sad_level_1_028.txt.wav,M024,No the man was not drunk he wondered how he got tied up with this stranger.,sad,1
M024_angry_level_1_015.txt.wav,M024,Kindergarten children decorate their classrooms for all holidays.,angry,1
M013_fear_level_3_003.txt.wav,M013,Will you tell me why.,fear,3
M027_surprised_level_2_025.txt.wav,M027,The plaintiff in school desegregation cases.,surprised,2
M034_sad_level_2_028.txt.wav,M034,No the man was not drunk he wondered how he got tied up with this stranger.,sad,2
M040_sad_level_1_037.txt.wav,M040,No manufacturer has taken the initiative in pointing out the costs involved.,sad,1
M012_happy_level_2_030.txt.wav,M012,The revolution now under way in materials handling makes this much easier.,happy,2
M012_disgusted_level_3_004.txt.wav,M012,Don't do Charlie's dirty dishes.,disgusted,3
W029_fear_level_3_057.txt.wav,W029,No price is too high when true love is at stake.,fear,3
M009_contempt_level_3_010.txt.wav,M009,Let us differentiate a few of these ideas.,contempt,3
M023_disgusted_level_1_015.txt.wav,M023,Pretty soon a woman came along carrying a folded umbrella as a walking stick.,disgusted,1
W037_contempt_level_2_018.txt.wav,W037,Let us differentiate a few of these ideas.,contempt,2
W025_happy_level_2_021.txt.wav,W025,Project development was proceeding too slowly.,happy,2
W014_contempt_level_2_028.txt.wav,W014,He ate four extra eggs for breakfast.,contempt,2
M030_sad_level_3_002.txt.wav,M030,Don't ask me to carry an oily rag like that.,sad,3
M023_disgusted_level_1_001.txt.wav,M023,Please take this dirty table cloth to the cleaners for me.,disgusted,1
M009_contempt_level_3_004.txt.wav,M009,Are your grades higher or lower than Nancy's.,contempt,3
M003_contempt_level_3_024.txt.wav,M003,The plaintiff in school desegregation cases.,contempt,3
W018_fear_level_1_014.txt.wav,W018,The tooth fairy forgot to come when Roger's tooth fell out.,fear,1
W025_happy_level_2_035.txt.wav,W025,Obviously the bridal pair has many adjustments to make to their new situation.,happy,2
W014_sad_level_3_028.txt.wav,W014,No the man was not drunk he wondered how he got tied up with this stranger.,sad,3
M030_sad_level_3_016.txt.wav,M030,However the litter remained augmented by several dozen lunchroom suppers.,sad,3
W019_fear_level_2_014.txt.wav,W019,The tooth fairy forgot to come when Roger's tooth fell out.,fear,2
M024_angry_level_1_001.txt.wav,M024,She had your dark suit in greasy wash water all year.,angry,1
M013_fear_level_3_017.txt.wav,M013,This is a problem that goes considerably beyond questions of salary and tenure.,fear,3
W009_happy_level_2_020.txt.wav,W009,Both the conditions and the complicity are documented in considerable detail.,happy,2
M040_sad_level_1_023.txt.wav,M040,He stole a dime from a beggar.,sad,1
M030_fear_level_3_009.txt.wav,M030,His shoulder felt as if it were broken.,fear,3
W024_angry_level_2_047.txt.wav,W024,The revolution now under way in materials handling makes this much easier.,angry,2
M012_disgusted_level_3_010.txt.wav,M012,Barb burned paper and leaves in a big bonfire.,disgusted,3
M012_happy_level_2_024.txt.wav,M012,Land based radar would help with this task.,happy,2
W036_surprised_level_3_010.txt.wav,W036,He ate four extra eggs for breakfast.,surprised,3
M034_disgusted_level_3_005.txt.wav,M034,Will Robin wear a yellow lily.,disgusted,3
M005_disgusted_level_1_014.txt.wav,M005,Laboratory astrophysics.,disgusted,1
M042_disgusted_level_1_051.txt.wav,M042,The revolution now under way in materials handling makes this much easier.,disgusted,1
M033_sad_level_2_005.txt.wav,M033,The oasis was a mirage.,sad,2
W025_sad_level_2_021.txt.wav,W025,They enjoy it when I audition.,sad,2
W026_contempt_level_1_011.txt.wav,W026,He stole a dime from a beggar.,contempt,1
M023_sad_level_1_005.txt.wav,M023,The oasis was a mirage.,sad,1
M032_neutral_level_1_029.txt.wav,M032,Those musicians harmonize marvelously.,neutral,1
